Bait	Interactor	IP	Site	Labeling	Bait_logFC	Bait_FDR	Int_logFC	Int_FDR
DYRK1A	MBTD1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.44675	0.00717518197179364
DYRK1A	MCEE	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	2.20625	0.00717518197179364
DYRK1A	MYEF2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.91425	0.00717518197179364
DYRK1A	NCBP1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.82725	0.00717518197179364
DYRK1A	NGFR	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.42725	0.00717518197179364
DYRK1A	NLGN1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	2.76425	0.00717518197179364
DYRK1A	NLRP3	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.86025	0.00717518197179364
DYRK1A	NONO	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.91825	0.00717518197179364
DYRK1A	P4HA2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.82025	0.00717518197179364
DYRK1A	PCBP2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.66975	0.00717518197179364
DYRK1A	PCLO	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.01825	0.00717518197179364
DYRK1A	PCSK1N	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.79375	0.00717518197179364
DYRK1A	PKD1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.07175	0.00717518197179364
DYRK1A	PML	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.77275	0.00717518197179364
DYRK1A	PRKCG	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.91475	0.00717518197179364
DYRK1A	PRKRA	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.83275	0.00717518197179364
DYRK1A	PSPC1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.03675	0.00717518197179364
DYRK1A	RAB1A	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.67125	0.00717518197179364
DYRK1A	RALY	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.38025	0.00717518197179364
DYRK1A	RBM4	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.82025	0.00717518197179364
DYRK1A	RBMX	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.98375	0.00717518197179364
DYRK1A	RBMXL1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.97325	0.00717518197179364
DYRK1A	RPL10A	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.77425	0.00717518197179364
DYRK1A	RPL12	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.66125	0.00717518197179364
DYRK1A	RPL13A	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.89075	0.00717518197179364
DYRK1A	RPL14	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.13475	0.00717518197179364
DYRK1A	RPL15	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.83925	0.00717518197179364
DYRK1A	RPL18	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.71975	0.00717518197179364
DYRK1A	RPL18A	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.71475	0.00717518197179364
DYRK1A	RPL27	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.72875	0.00717518197179364
DYRK1A	RPL34	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.87125	0.00717518197179364
DYRK1A	RPL36	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.82475	0.00717518197179364
DYRK1A	RPL4	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.81775	0.00717518197179364
DYRK1A	RPL6	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.95375	0.00717518197179364
DYRK1A	RPL7	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.78275	0.00717518197179364
DYRK1A	RPLP1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.72575	0.00717518197179364
DYRK1A	RPS12	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.91525	0.00717518197179364
DYRK1A	SACS	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.69625	0.00717518197179364
DYRK1A	SAFB	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.77725	0.00717518197179364
DYRK1A	SARM1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.95325	0.00717518197179364
DYRK1A	SEC13	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.73225	0.00717518197179364
DYRK1A	SFPQ	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.67075	0.00717518197179364
DYRK1A	SLC25A22	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.65175	0.00717518197179364
DYRK1A	SOS2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.78625	0.00717518197179364
DYRK1A	SRGAP3	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.90775	0.00717518197179364
DYRK1A	SRSF3	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.06175	0.00717518197179364
DYRK1A	SRSF6	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.64675	0.00717518197179364
DYRK1A	STAU1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.66825	0.00717518197179364
DYRK1A	SUGP2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.17725	0.00717518197179364
DYRK1A	SYNCRIP	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.77825	0.00717518197179364
DYRK1A	TAC1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.81075	0.00717518197179364
DYRK1A	TMPO	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.69975	0.00717518197179364
DYRK1A	VAC14	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.75475	0.00717518197179364
DYRK1A	VASH1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.04175	0.00717518197179364
DYRK1A	VGF	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.83175	0.00717518197179364
DYRK1A	VTA1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.81275	0.00717518197179364
DYRK1A	YTHDC1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.09375	0.00717518197179364
DYRK1A	YWHAB	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.68025	0.00717518197179364
DYRK1A	YWHAH	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.75875	0.00717518197179364
DYRK1A	ZFHX3	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.77225	0.00717518197179364
DYRK1A	ZMYND8	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.98975	0.00717518197179364
DYRK1A	ZNF292	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	2.21575	0.00717518197179364
DYRK1A	ZNF326	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.93975	0.00717518197179364
DYRK1A	CASZ1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.69075	0.00721869767540904
DYRK1A	DHX15	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.68125	0.00723305255646587
DYRK1A	NUFIP2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.64525	0.00723305255646587
DYRK1A	PHF6	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.79275	0.00723305255646587
DYRK1A	RBM14	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.85275	0.00723305255646587
DYRK1A	RPLP2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.62925	0.00723305255646587
DYRK1A	SRSF9	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.67875	0.00723305255646587
DYRK1A	PTBP2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.69625	0.00724381893003996
DYRK1A	PCSK1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.60725	0.00740228397958574
DYRK1A	FAM117B	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.60175	0.00741274559288326
DYRK1A	HNRNPLL	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.42725	0.00741274559288326
DYRK1A	HUWE1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.62775	0.00741274559288326
DYRK1A	KCTD12	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.63075	0.00741274559288326
DYRK1A	RANBP2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.59475	0.00741274559288326
DYRK1A	RPL35A	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.70075	0.00741274559288326
DYRK1A	SLTM	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.60775	0.00741274559288326
DYRK1A	SRSF12	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.68525	0.00741274559288326
DYRK1A	TRAF3	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.68775	0.00741274559288326
DYRK1A	TRIP12	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.60175	0.00743034078876745
DYRK1A	HNRNPR	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.72125	0.00745099612079372
DYRK1A	SLC25A3	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.63475	0.00745099612079372
DYRK1A	DDX3X	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.62075	0.00745691149958085
DYRK1A	DNAH3	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.66225	0.00745691149958085
DYRK1A	DPY30	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.96375	0.00745691149958085
DYRK1A	CAMSAP1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.59325	0.00746484273080965
DYRK1A	HNRNPL	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.73975	0.00746484273080965
DYRK1A	RPL19	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.58675	0.00746484273080965
DYRK1A	THOC2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.58925	0.00751821110508902
DYRK1A	CHD1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.79325	0.00755573147349194
DYRK1A	ANAPC7	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.60525	0.00755902657528236
DYRK1A	PGAM5	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.60775	0.00760294156883806
DYRK1A	CDC27	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.63975	0.00765615718663153
DYRK1A	RPL7A	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.68775	0.00767753190458051
DYRK1A	HNRNPUL2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.61975	0.00770403338174613
DYRK1A	ACOT7	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.56425	0.00774121484731123
DYRK1A	ANAPC1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.62975	0.00774121484731123
DYRK1A	CHMP3	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.07975	0.00774121484731123
DYRK1A	CHTOP	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.92725	0.00774121484731123
DYRK1A	DIAPH2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.50425	0.00774121484731123
DYRK1A	PFN1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.57025	0.00774121484731123
DYRK1A	RPS2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.56175	0.00774121484731123
DYRK1A	RPS9	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.59025	0.00774121484731123
DYRK1A	TEX13D	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.87425	0.00774121484731123
DYRK1A	NCL	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.61875	0.00774224090320256
DYRK1A	ADAR	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.57225	0.00777126039439024
DYRK1A	FAM171A1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.61125	0.00783394395396265
DYRK1A	PDZD2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.67875	0.00783394395396265
DYRK1A	CERKL	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.89525	0.0078356918834814
DYRK1A	FXR1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.55125	0.0078356918834814
DYRK1A	ISLR2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.69975	0.0078356918834814
DYRK1A	LARP1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.56175	0.0078356918834814
DYRK1A	MINAR1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.70125	0.0078356918834814
DYRK1A	YWHAQ	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.60175	0.0078356918834814
DYRK1A	THRAP3	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.68075	0.00783932922852489
DYRK1A	ELAVL3	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.85625	0.00792522844537485
DYRK1A	NEURL4	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.54225	0.00792982567952744
DYRK1A	PARP1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.54325	0.00792982567952744
DYRK1A	PTPN1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.57225	0.00792982567952744
DYRK1A	RPL13	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.63625	0.00792982567952744
DYRK1A	DHX30	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.60425	0.00794688186306589
DYRK1A	PTGES3	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.54375	0.00794688186306589
DYRK1A	RNF169	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.53775	0.00794688186306589
DYRK1A	RPL28	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.69375	0.00794688186306589
DYRK1A	PTBP1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.53575	0.00798901161314362
DYRK1A	AARSD1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.54075	0.00809114988129165
DYRK1A	YWHAZ	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.54175	0.00809114988129165
DYRK1A	SRSF7	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.53175	0.00811024454629093
DYRK1A	PDCD6IP	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.58475	0.00816075998010671
DYRK1A	FYTTD1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.67125	0.00820536155581342
DYRK1A	CELSR1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.58275	0.00830590933762473
DYRK1A	SETD2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.52525	0.00830590933762473
DYRK1A	PABPC1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.89175	0.00851385315664537
DYRK1A	PCSK2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.52675	0.00851385315664537
DYRK1A	ZNF318	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.55025	0.00851385315664537
DYRK1A	RBMS1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.60025	0.00861164589080957
DYRK1A	RPL30	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.61575	0.00861164589080957
DYRK1A	ATP10A	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.61825	0.00863981982623106
DYRK1A	CADM2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.45675	0.00864502181234973
DYRK1A	ISL2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.71225	0.00864502181234973
DYRK1A	MRM1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.51375	0.00864502181234973
DYRK1A	PHGDH	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.64325	0.00864502181234973
DYRK1A	TMEM132A	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.56675	0.00864502181234973
DYRK1A	CAMSAP3	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.56775	0.00867406695125329
DYRK1A	TFAM	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.54775	0.00882314487510353
DYRK1A	PABPC4	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.75475	0.00886594543411815
DYRK1A	RAB10	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.53325	0.0088773485060251
DYRK1A	NRK	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.55575	0.00896195268746551
DYRK1A	RTCB	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.50125	0.00896195268746551
DYRK1A	SSBP3	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.11825	0.00896195268746551
DYRK1A	TRA2A	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.71225	0.00896195268746551
DYRK1A	SREBF2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.50825	0.00904914245367762
DYRK1A	STAU2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.49875	0.00910443066613514
DYRK1A	PDE5A	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.52525	0.00914078968359743
DYRK1A	PTBP3	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.70075	0.00914811462086495
DYRK1A	SAFB2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.57775	0.00931613579646069
DYRK1A	ILF2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.49625	0.00933884847990596
DYRK1A	CNOT1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.57375	0.00940863583438303
DYRK1A	SKP1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.49975	0.00940863583438303
DYRK1A	DDX1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.48175	0.00943425789036428
DYRK1A	MECP2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.56525	0.00943425789036428
DYRK1A	CDC16	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.49325	0.00950541159288604
DYRK1A	TRA2B	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.92375	0.00965490695543386
DYRK1A	ZNF638	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.47725	0.00977795514290936
DYRK1A	CHMP4B	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.89725	0.00991269659685306
DYRK1A	TFCP2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.47625	0.00991269659685306
DYRK1A	TAF1L	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.51925	0.00991569802752684
DYRK1A	L1CAM	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.56575	0.00995171576552857
DYRK1A	BCL2L2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.50475	0.00998222998180504
DYRK1A	MRPS18B	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.80375	0.00998222998180504
DYRK1A	TANC2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.64425	0.0100038659858122
DYRK1A	KIDINS220	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.50125	0.0101640613992958
DYRK1A	SLC25A6	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.47575	0.0102051255247523
DYRK1A	WRAP73	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	1.01725	0.0102051255247523
DYRK1A	HIP1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.50525	0.0103419198788955
DYRK1A	LACTB	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.54525	0.0104715627268303
DYRK1A	UBL4A	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.51275	0.0105325229779956
DYRK1A	CELF6	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.45675	0.0105542860692709
DYRK1A	YBX1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.50775	0.0105542860692709
DYRK1A	TBCB	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.50575	0.0112354193951207
DYRK1A	CEP170	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.44025	0.0113263052182769
DYRK1A	C5orf63	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.50825	0.0116796818819689
DYRK1A	CCT7	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.43325	0.0118106196016578
DYRK1A	MAP1A	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.46675	0.0118325740746459
DYRK1A	TOP2B	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.46775	0.0118794931014693
DYRK1A	DDX3Y	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.54925	0.0119091713945527
DYRK1A	MSANTD4	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.51525	0.0119091713945527
DYRK1A	CHMP1B	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.89725	0.0119622224087701
DYRK1A	RAB39A	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.43075	0.0119622224087701
DYRK1A	RAB39B	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.43075	0.0119622224087701
DYRK1A	RAB3C	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.43075	0.0119622224087701
DYRK1A	SRPK2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.42875	0.0119956129817947
DYRK1A	NCOA5	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.43475	0.0120096711138658
DYRK1A	NAP1L1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.44175	0.0120280356551347
DYRK1A	SYT11	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.42925	0.0121132802908936
DYRK1A	WDR47	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.42725	0.0121132802908936
DYRK1A	XRCC5	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.48575	0.0121673652511695
DYRK1A	RNASET2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.50575	0.012178097225618
DYRK1A	SLC25A5	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.42475	0.0122363283879734
DYRK1A	CHMP1A	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.71075	0.0122586940354709
DYRK1A	XRCC6	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.58125	0.0122586940354709
DYRK1A	TARDBP	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.65525	0.0122803611533838
DYRK1A	GYS1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.42075	0.0123064166492556
DYRK1A	NSG1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.42025	0.0123819465765556
DYRK1A	DDX6	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.43775	0.0124877190283894
DYRK1A	RPS27	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.51325	0.0124877190283894
DYRK1A	UNC5C	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.42075	0.0124877190283894
DYRK1A	CORO2B	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.42375	0.0124905076991061
DYRK1A	CPEB2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.69525	0.0125216316744959
DYRK1A	HNRNPUL1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.43675	0.0125381556927568
DYRK1A	PDE4D	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.45225	0.012550317169717
DYRK1A	ZNF730	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.68675	0.0126387020013018
DYRK1A	LGI2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.48875	0.012641794139561
DYRK1A	EEF2	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.48125	0.0126444844985329
DYRK1A	SLC25A1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.44425	0.0127410742422561
DYRK1A	RPS8	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.48625	0.0129442664484412
DYRK1A	RTRAF	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.41475	0.0131004027519445
DYRK1A	PMEL	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.42125	0.0131466676146359
DYRK1A	STRBP	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.43875	0.0131765427258749
DYRK1A	XRCC1	DYRK1A_Broad	Broad	iTRAQ	0.84275	0.00717518197179364	0.40825	0.0131765427258749
