Gene	d0	d21	d51
SDHAP1	3.93441002566654	4.71414652824769	3.86152769957643
RP11-504P24.3	3.91551812341106	4.25421372647095	4.18222759811451
MUC1	-0.268034032543367	1.09689561077909	-1.41107563093811
FAAP100	3.21309068545567	2.93999259386869	2.87790819901588
IRF7	2.50306661784864	1.01071267216364	1.18150722687593
L3MBTL1	3.2761343894263	3.12741199118712	3.54822790580783
BRCC3	4.62185791222094	4.93220960210633	4.71100539627558
SV2B	0.138412432913193	5.50604706612102	6.82310911049203
FAM131C	-1.36207474381683	-1.05181466327958	1.13871741643802
LMNTD2	-0.504931919513429	-2.36050474580155	-2.57241212841894
PDE6G	0.742323205931713	-3.0747533144917	-3.07475331449171
PRKG1	5.36251884945321	8.12119861845943	7.43011871799316
NR2F2	-2.83308884453631	2.46552093213128	1.98534581010641
DLK1	-0.175671339103855	-2.43436461165791	0.226061489918411
TLCD2	2.06898010393075	0.117738444497535	3.17345364402385
LSAMP	3.41171672370176	8.80614289568524	8.81921567406057
AHNAK2	3.82579078395562	6.19884763903265	7.6529835840179
OLFML2A	3.49343338646614	-1.38100321801296	-1.39473806337939
SP1	7.54423055810343	5.11248353888709	4.76301452468739
WASH3P	3.75107817889338	4.53565186817295	4.13618642594696
ACTBP7	-1.11728101244047	-0.63105330169961	-0.864511457173876
MRPL40	3.14538874483601	3.36196387271668	3.98361127729561
FAM212A	-1.35884290013645	-0.508562429286268	-0.128350441009913
PDIA2	-1.59291812413263	1.13454744990608	0.350360487442184
PCGF3	5.3265350225116	6.15467992406465	5.90679233483436
LMLN	2.96063186702881	3.8848874794402	3.95088421713948
P4HB	7.80858660906866	6.16829624536031	6.57358633694065
PSMD13	5.80584445723947	5.35319835686172	5.50806484842694
PBX1	7.61142825996188	8.72234606238611	7.87040573158511
NDUFA4L2	-0.230085142363535	0.981039125299787	-0.00386001446766743
SHC4	-0.507906447572629	5.02705301119228	5.81606595150775
ZFP36L1	5.64718642519841	-1.5173502578436	-1.22949425218895
UBE2L3	6.30908320181763	5.56582841878962	5.71045154914897
NTF3	-0.550593643242698	-0.158478371122842	-0.860596784843129
BRWD1	8.13671197257841	7.98343388236639	7.60964908958935
PMEL	3.52239903360375	2.37972829263419	0.618260495534013
SYN3	2.32959662377635	4.75714505832541	5.9527052464649
POU3F1	2.73745235958227	1.00605810428933	1.62994977383119
SNAI3	0.585237038249684	-2.53707067608695	-3.07475331449171
ZBTB3	4.80744757640277	1.91304089795289	2.34194583175338
EP400NL	4.64064309904684	4.39740238179939	3.50789343770343
PRAME	-1.05173500046502	-3.0747533144917	-2.49415253895167
MYBL1	3.74415538711772	2.55158876310283	1.25289088960064
SMG1P4	0.167255433928853	-0.306193010914206	-0.241582697566124
C16orf52	4.10420070146122	5.21550457265414	5.36900327309596
DRG1	4.82333145453948	4.55602145046992	4.56489818890888
ANKFY1	6.16824456859281	6.62532136720106	6.06751273786088
YTHDF3	6.78196593072297	6.58945712250798	6.51741817357973
ZNF696	2.60029933678539	2.58177702649453	2.12424648091045
ADARB2	1.811951522581	-0.191722013935913	-0.381138299177774
NRG3	3.2648811090564	5.774025849923	5.84500747409318
C11orf87	-0.105428992226471	6.07726590014581	6.41232607143559
IFIT1	1.50107945004553	-2.53008067719096	0.150008133613139
CXorf38	3.12054191043646	2.58984859109429	3.01718635817737
KCNQ5	0.79095083782372	0.0395865253507754	1.87945529106936
KCNIP4	-0.507906447572629	6.37475141695938	5.64471689467839
MORF4L1	7.80776690252967	7.38232214950493	7.68596900419623
WDR53	2.27763150369368	1.79823739479789	1.66544393480024
DMWD	3.33677330501494	3.91046970161451	4.07056932042677
SLC52A2	2.7661169877233	1.34423846029948	1.67021815769986
PIGP	1.71156799852095	3.53809110974372	3.59345666714276
IKZF1	1.21051125308915	-2.75693286748131	-2.49415253895167
PCYT2	3.50224929544209	4.04426385258695	4.26909142729768
NAT8L	3.61116127872623	3.33129252814683	3.4651124479672
NPAP1	-0.552969336004372	-0.49117855869877	-2.22520911402826
BCAP31	6.36938930427255	5.86932267375755	6.32620724128524
ARL17A	0.54474824946942	1.24203273183986	0.966002969579652
RPL12P4	0.676594678924685	-0.360429655579689	-0.298364922314142
CECR5-AS1	-1.72730899322225	-2.75693286748131	-1.31458638626799
GNB1L	1.88605286625068	1.51354180510093	-0.160676686932685
DNAH14	4.99371085670526	6.89505230730123	6.31196889012784
LINC01405	1.05388767180362	-3.0747533144917	-2.72755030010102
NPIPB4	3.80079262289839	3.41273195789151	2.65639593571309
ZNF829	4.79068081592083	3.5047416169691	3.671439155996
THNSL1	2.63450665209215	2.84299652190454	3.16507240758463
TRIM69	2.45850992404869	6.02968175727127	6.30975280685002
IFITM1	2.69586269464415	-2.43436461165791	-3.07475331449171
LAMP1	6.60797963568054	6.56398958350899	6.64022208214568
POMK	4.57817874398947	4.57604087730912	4.71969503333017
LINC00839	1.66322364023006	4.16787764471652	3.77606111417954
KLHDC8B	1.8367799992625	2.96555134968686	3.02597384176566
KLHL34	-0.205010693057595	-1.68778101468884	-2.22520911402826
SETD4	4.95991383285252	4.03542209568342	3.66950556277207
PTCH1	6.68666705555241	6.51707456312037	5.17973155536168
RTN4RL1	-0.508716600478277	5.72396277144267	5.59899549271475
NKAIN3	0.445336474107463	6.40405974981703	5.92134451445182
RNPC3	4.26028118633287	5.23708869362608	4.91031775555062
ZNF267	5.85049251075912	3.63845528316799	4.38217797538897
IRS2	4.3409899525729	5.13324877158279	5.37535596315272
BICD2	6.09564730335393	5.83995166656598	5.39100851956566
TMLHE	3.29056202868432	3.63498129015067	3.69593978733487
SLITRK2	-1.209853748794	-1.16749229607412	3.62528845331026
SDHAP3	1.60964593511476	2.59417753491145	1.93592723737035
PLK5	-0.662188654823813	-1.38376298784378	-2.49415253895167
RASA3	4.74076089363257	4.62806065715179	4.39528614019653
LRCH3	6.51260269568285	6.27132549840441	5.89986080546419
LEMD1	3.24920513699582	4.78561915652752	4.36091167627902
NDUFA13	0.455160550661547	-0.144577649501757	-0.868394648527601
ZNF566	3.90588861941161	4.7262752223986	4.50174309263617
AC084219.4	0.207779714769238	3.03252197543328	2.33631852180157
ZNF529	4.00039145831171	5.05558759277504	5.21659469781863
ZNF284	1.14533828340206	2.41237925241741	2.17326641561072
DLEU7	1.13161254772679	-1.16644106505438	-0.58947044913967
MATN1-AS1	-1.68305987503025	-2.53008067719096	-0.624118275553553
AIDA	6.47142681173129	5.21339155912876	5.52971577483325
C15orf41	4.00717511932088	4.71402897260964	4.72431735070017
RP11-887P2.3	2.87196239480664	0.907481228908093	1.27292501179453
GSAP	0.8177009127819	-0.233615999242317	1.62851217295413
AGBL4	-0.659425341685054	3.63321052738094	3.17679934933481
CYP2R1	2.49254235305316	3.56433520844192	3.38254202756435
LRRC70	-1.10735121844389	-0.952930143115541	-1.2696689542322
ANKRD46	4.60185379625464	6.33952217768809	6.30558416705096
PIP5K1C	5.14668573022185	5.90472566348925	5.64435104943178
TEX38	-3.0747533144917	-1.90988539616618	-0.428273078422599
ZBTB6	4.62248624510919	4.79338286037331	5.14098419183425
C2orf76	0.665314926052821	1.44463874062059	1.71820037991327
POLR3C	4.01721772897203	3.78404634412969	4.03515423205861
WWOX	2.03031898885691	2.69447892822349	2.94584225772444
CYP4Z1	-3.0747533144917	-0.183224160197634	-1.29322315814228
CIDECP	-0.0294118607165661	1.69369563365658	1.74759734097596
CCDC84	4.9134759088247	4.22776292838626	3.12631148208791
BCL9L	6.26051159970251	4.97546725358587	5.22241019766638
POLR1D	5.74070916919308	4.98562566211259	4.92353567916499
KIF18B	5.23089634764158	-1.26577378816087	-2.17668864538896
ZNRF1	4.50716422520267	5.61544946514923	4.89717219688684
SAPCD2	5.14952382648967	-0.952930143115541	0.674400728930824
EDARADD	2.37046141157099	-1.47427009275	-1.02171630570206
MARC1	4.79346630362262	2.78350756287174	2.4612526116901
SOWAHB	0.347999817187836	-3.0747533144917	-1.99181135287891
BLOC1S4	1.15656728225336	0.740398726732348	0.770921550320212
ZNF749	3.65600107198381	3.57796609149244	3.37558583660085
KLHL32	-1.03370231079443	2.01918544361729	2.24850175411527
AC016757.3	-1.33499933444228	-0.701099439061405	-1.2696689542322
MKL2	6.00106193376796	5.80318363070713	5.39251977725844
ZNF17	2.66603412596855	3.83514276084594	3.58125371310013
KDM4D	0.902320848241387	0.646317604838817	1.60507165223925
TOR3A	2.93192627454281	1.32341631099649	2.39177136902714
PABPC1L2A	-2.00058336304496	-1.39795041822822	0.519955127160227
GABRA5	4.88956761836442	2.7400400808965	3.90194027645883
PPP1CC	7.72907329968603	5.4195875724154	5.32683855453625
ZNF555	3.67556993604561	5.09558926362848	5.30203195792379
MST1P2	-0.444314830584213	-2.21226023018057	-2.49415253895167
NAP1L3	4.5495187079911	6.8301258648132	7.30166856667141
CA5BP1	2.6911996811106	2.90274278378557	1.98768824062671
PRELID2	2.15513212429795	-1.16644106505438	-0.190465524760146
BACE1	3.25954734743557	6.27916222082574	6.31598580523213
RGS9BP	-2.83308884453631	-1.26577378816087	-1.08455242755723
THBS2	4.7574191918508	-0.717502268100991	0.753215556870412
RXRA	4.48754238843601	1.93822393028776	1.76249676907961
ANKRD37	-0.918585457849838	0.456468536349203	-0.40913790599411
C9orf47	-0.0260086321240056	0.866738009752464	-0.723452823895884
NUDT17	0.0796534743277446	0.477620573043935	0.809373184706613
KIAA1024L	-1.7860965632987	0.273688533483239	-3.07475331449171
LINC00643	-0.709529149761446	6.93774363804223	6.360331734542
ZNF75D	3.29845201015425	4.13114665024468	4.48484877906875
CYP4X1	1.02987801917139	3.30724727300925	3.60062521303695
KRT10	0.826408222772662	1.97514503309688	1.51550577675019
CCDC30	1.27779999415273	4.97533649463096	4.53054008389336
NKRF	4.58167361472881	4.76155527939117	5.24485900669007
GLDN	0.2030507162858	-1.40212082799152	-2.02405243704711
KPNA4	7.12641497302798	6.69126239342223	6.59124334884972
TRDN	1.68885108572444	4.05854736053894	4.25019533188416
ZNF501	3.81800296332332	3.61309918771019	3.14096760594762
ZNF197	4.77985534689985	6.3212428771149	6.17176257759363
FAM228A	-2.81461404377933	0.322685263028932	-0.0314249539660147
NAP1L2	4.59298570932592	6.32281624865407	7.04286654301513
AQP7P1	-1.59291812413263	0.826042414051663	0.109750632512009
RPS23	8.68582617554786	8.10009178115255	7.92242773908997
GNG2	3.79048818693668	9.12067181004073	8.74269658428368
BTN3A2	1.36588956935052	-0.965313985354951	2.71712483247799
PCLO	5.08378005617981	9.44116361785894	10.2379941796177
RGS7BP	2.79773959373854	4.07222397505489	3.97503677278272
INSIG1	5.71772646278547	6.81123286101693	7.0491355651166
ANKRD20A5P	-0.208446464717521	0.0884681890607267	1.66098302117368
MYT1L	-0.230085142363535	5.85100369643698	4.90635986092281
C5orf38	1.78437315089784	0.652721198262597	-0.135480847714807
ZNF396	1.64546135736168	2.41259941316813	2.82131308808167
TMEM222	2.27219889053893	2.65174223329397	2.50700055128794
CLCNKA	-0.444314830584213	-2.36880069182022	-2.72755030010102
ARHGAP30	-0.105428992226471	0.525060988152714	2.15291797593466
SEPT10	7.34590869475315	4.55627768753919	4.12971441328446
FAM86B1	1.38378195274374	0.563454628037074	0.375883799747846
SMYD4	4.05289260897971	2.91420812468431	2.65597426731754
GPATCH8	6.67491174652387	6.35686550992789	6.24837127128379
CEACAM19	-0.350503300421363	2.0577502059948	1.23835046760925
NF2	5.68845052037917	5.59108946271353	6.01663195026893
C6orf1	0.0636057150935642	2.68121925400608	3.37322280916928
UBE2H	7.38504613686334	7.70154424081083	7.78115388889826
MIR22HG	0.478422252508088	3.02533918859387	2.78786513681097
HPDL	2.1943854093016	-2.36880069182022	-2.41098075420047
KTN1-AS1	2.47598500401704	1.84242723683926	3.0792904756105
KATNA1	3.76890811665918	3.17036347814988	2.80948398735533
ARAP1	5.42447149150669	0.392052653240502	1.7666510778742
KIF24	4.09893056322386	-0.0311830760128357	0.105309868600776
PDE2A	-0.0955722444712678	2.44787745771476	2.27968261521607
LRRC16B	1.74257495195656	4.71741929695177	4.90652984972785
PRR5	1.69846661283535	2.01103664240429	2.46328971521442
ZFP91	5.1128950659697	5.353023793871	5.49778522965621
C17orf58	4.63914660502534	2.565883016332	2.89354123561072
BCDIN3D	0.283179824686995	2.62061228598384	2.57668915517604
CYP27C1	3.33643203460982	4.64911155883931	3.74321502715719
LYRM7	5.22978470381403	5.2004325862018	5.5245618523573
DTX2P1	0.160622943629464	-0.965374143899069	-1.40555146904576
CFAP73	-1.11728101244047	-1.90988539616618	-2.57241212841894
MST1L	0.42067299661794	-1.82282210739679	-1.69855139267497
BCR	6.94242459416616	6.40897395248389	6.05689443585228
MPPED1	-1.08349050627226	-0.717502268100991	-0.555281687559865
FOXI2	-0.182997188970242	-3.0747533144917	-3.07475331449171
SPIN4	4.40429986029591	4.69545775821487	4.26303363114724
ZNF732	5.97133606819063	-0.566524717485606	-0.27111395777074
SPIN2B	0.606827488178764	1.70681575583317	1.71853305164007
HYAL3	-1.18938366961488	-0.0854197206783182	-0.381138299177774
VSIG10L	2.41816420442422	1.41241123791329	1.74352305414883
ZNF397	5.83752689102362	5.80444395806425	5.49783813913567
ZSCAN30	5.16347418435931	4.73432552948728	5.06227910775981
TPCN1	4.09420136548633	1.27317767363417	1.64330223007163
HEXIM1	3.78270203172415	3.15809074532423	3.18834282326722
SELV	0.789718769933684	-3.0747533144917	-2.57241212841894
TRABD2A	3.30257791283524	-2.21450242026355	-2.78071042944395
PDZD7	0.835822657842582	3.16252564395224	3.9193640516485
POFUT2	3.63292687904506	2.82958889459254	2.94168985113448
MAPT	1.70603344516965	8.67672125696149	8.67812266084031
ERCC6L	5.52362526201465	-1.07914596374641	-0.33132604484576
TMEM17	-0.242781937069902	1.7516590704421	2.18154801715464
C1QL4	-1.92610833409904	1.95636573930122	3.5206669321262
RTN4RL2	2.45396771233183	5.17925627912047	4.99446288871832
ZDHHC17	5.95423662542006	7.14993035272689	6.82753108082331
ZNF395	2.67429401263005	0.859072141213122	0.539002396685751
ZACN	-1.36042467837973	-0.701099439061405	-1.01198233884501
PPARA	2.79671116526247	2.73262434501423	3.60971161789946
TMEM232	0.81421253967026	3.38499857419588	3.38916295560911
FAM183A	-0.338963815685699	-2.43436461165791	-1.99181135287891
EFCAB6	0.585237038249684	2.69901446839524	2.6588705125276
KANK3	0.653332977078144	-0.430700217781034	-0.555281687559865
EMID1	0.775225563291475	1.39795324337788	2.30134062228846
ESPN	3.08160353974967	-2.53008067719096	-1.82053060894427
PTRH1	-0.221369834362442	-0.144068277200496	0.565272272349144
GPR141	0.00221076868617341	-3.0747533144917	-3.07475331449171
CYP4A11	-3.0747533144917	1.18812227363837	0.928284300092276
TMEM216	2.27763150369368	1.50976826524735	1.39568283950505
RPS19BP1	3.39860751206814	2.78930636871155	2.81743290486646
TMEM262	-0.894778501868815	-1.5173502578436	-1.04997602727676
C3orf70	1.68395398606314	7.06743591565416	6.58729939363448
TEAD1	6.88090982646537	1.41772022513275	1.90328226438348
OR2AK2	-1.2695020074633	1.04966248103998	0.770921550320212
PLCD1	2.62996252715949	-0.296400985831381	0.645883132540877
ENTPD5	3.72172712939782	3.08658156479945	3.07306700568616
MITF	0.918092883518463	-2.21226023018057	-2.20010965390391
HEATR4	-0.221369834362442	-0.787772830302336	-0.363292384972929
NAP1L1	10.7828418150241	9.14942684935191	9.1513875189105
CMC1	3.34398623089673	3.03137908027075	3.21671347579268
SLIT1	1.20025802265277	6.98951991252879	6.14328306915426
LYPD6	3.69347040515213	-0.209955866938397	-0.549309435513793
AKR1C1	-0.314499398825475	4.9049742182348	4.57710182186976
VSTM2B	-1.11728101244047	2.73132593696629	1.89312612449403
FOXD3	3.62173131412021	1.51666110280307	2.51059977904383
SPATA21	-1.11728101244047	-2.43436461165791	-2.43350741505326
RNF220	5.56443992339837	4.77997561410956	4.73318009880686
SHTN1	5.66905074233763	7.6960608217947	8.12148067023979
ZNF546	0.902004308010765	2.98753129160176	2.57850436248702
TSPYL4	4.44661574071266	6.99063070558301	7.02053000408045
MT1X	-0.406736516075397	-2.43436461165791	-3.07475331449171
GCNT1	3.5407849708152	0.309276726936601	0.826633445781293
SESTD1	7.17308214030536	8.96617115049429	8.75799328425817
FNBP1	6.27887514138637	6.52822099146862	6.52635359384705
DYNC2H1	7.00684219358132	6.77612956057832	6.80588049394454
MAGED4B	3.660907486839	5.44909444024237	5.08834651256954
BCAM	4.29150182548349	2.48072300235394	5.15412047243653
RSBN1L	6.01010178134671	6.27970673856251	6.25960521617349
WDR86	2.49645398653737	3.37438973603282	2.23429250213134
EPOR	1.58489869013531	-1.47427009275	-0.0401640435181285
DCC	-0.00473879382296624	5.744128930331	4.95437668628971
TAF9B	5.24085861035649	5.38372444126777	5.50948341615863
PCDHB13	1.98425051818636	4.48455378530723	4.09737350448299
MAGI2	5.03868925999829	5.46045318935173	6.042540396243
LUZP2	1.28054561357328	4.28972261725652	5.99880268127584
LHFPL3	-1.74365374220427	3.12183336666941	3.03796235972244
CHP1	5.84814316646618	5.22552365321424	5.58313677207176
HIST1H1T	1.96428547150655	-2.53707067608695	-2.22520911402826
C11orf96	-2.11446188745976	0.657753193490126	2.26867407465105
KCNJ11	0.882436384202176	0.499346614969691	0.421174806793332
COL4A1	6.55400124617779	1.07528293403967	2.21649761612262
PTMA	10.5677309889358	8.30245004725118	8.10509952795644
HSPA14	5.19979449607819	4.52337432407594	4.44080063332313
SIRT7	2.57599637062361	2.23505218603974	1.94789403137306
PRR13P5	0.267176294800946	-1.21549300357706	-0.554418521104629
IFT140	5.26487917925881	4.81036491772684	4.8573732169101
TPM3P7	0.62929607420437	0.11248884172894	-1.17317970956208
AGMO	0.434217636658274	-1.69637447422734	-2.49415253895167
TLR5	-0.797074010834913	-0.623237227556172	0.839837302618911
USP7	8.12155637301143	6.89948249401955	6.99441119980335
NANOS3	-2.83308884453631	-1.40212082799152	-1.36567920692799
FOXD4L3	-3.0747533144917	-0.144068277200496	-2.17668864538896
NHLRC1	-1.90801062669143	-1.90988539616618	-1.07241924672405
PLEKHN1	0.431123647787772	-1.99239803878621	-2.06377773980979
ZNF385C	1.28054561357328	-0.0454202641922323	0.426413843747456
MAGEH1	2.1651931443683	5.07203839623227	5.60295409565169
TET3	5.82588201675424	7.39569408527925	6.69306064749104
ZNF286A	5.57466219632558	5.0640003590272	4.61236250277589
ISG15	0.858599708390607	-1.16644106505438	-1.15149093251387
EXD3	1.28530536060826	1.1614241212706	1.48453500845709
C17orf97	-0.0640938486648183	1.53859686048616	1.74952326838682
ZKSCAN4	1.84260018128623	2.28071246484379	2.12915887741808
RGPD1	4.53050146559069	5.75616759271406	5.75780692222551
DHRS4L2	2.35706224175098	0.0131576551983029	-0.33132604484576
SAMD11	-0.630560988200129	3.96260248006497	3.9259507458786
VMAC	-0.222372308814098	-0.183358571769004	-0.274404930341793
TMSB4XP8	1.32506372547653	0.866988776806818	0.107410208751123
ERC2	5.25422042320762	6.9895821576903	6.71659200072005
B3GLCT	3.53840413292209	3.63674181900486	2.95562043417216
SPRY4	7.52125117232679	4.76882336774422	5.32716614438233
KRT18P59	-1.37515111713436	1.63326289766128	1.7469972641968
TRPV2	-1.93683218137034	1.69279557506309	3.47489043988259
C2orf88	-0.230085142363535	4.67016334059202	6.09537014434333
TMEM203	3.537494812656	2.73721502197676	2.88181051700079
SLC18A3	-2.6238268313878	4.16081336615008	3.42113544870195
THSD4	3.58892642342048	5.59945479613635	4.24369326736903
GABRD	-0.105428992226471	-1.65455212313007	-1.2696689542322
TCEA1	7.57769876163624	6.0999601701092	6.21371480887134
NHEJ1	-1.46830134834009	-1.30469416136058	-1.42342692646103
FANCA	4.95220622331677	1.44804193640176	0.958198235265792
SECISBP2	7.139361746304	6.26635772386594	5.63770253916667
C9orf153	-0.789451991790917	0.191762021106943	0.0351685101982685
HSPE1P11	-0.479410237029421	-0.183224160197634	-0.148450246284005
SEMA4D	5.1303190473475	6.06878504017107	5.94157837867964
LIN28B	7.63671443219977	6.41494303801327	6.08868333109608
DNAH17	-0.991651943753775	-2.43436461165791	-1.93194915382432
MCRS1	4.62595803360942	3.82681329490242	3.771739901284
TMEM72	-2.81461404377933	-1.21549300357706	-0.0849338103498772
FANCM	5.94560721629183	4.47114571314267	4.4065325959104
ZNF70	2.08726711021823	3.4490014014761	3.15060844029364
PEAR1	-0.0305643569274933	-3.0747533144917	-2.72755030010102
ZFP69B	3.39265169231646	3.94824325093008	3.10655800652664
SOWAHD	0.57768511471661	-3.0747533144917	-2.72755030010102
ZFP69	2.31267124187026	2.6210342651949	2.64446886428859
TMEM220	0.873666083240239	-2.04623243599683	-1.15149093251387
C2orf78	-0.486589822482784	-3.0747533144917	-3.07475331449171
HIST1H1C	7.02483847193538	2.69620280219436	3.96383630916397
EIF4EBP1	5.50801484059528	2.9630112797057	2.42675667251862
P2RX2	-0.652535708442481	-2.53008067719096	-1.08808757548304
CCDC157	1.59922285789658	1.18337715823616	0.830291106888376
FAM122A	2.98808893293786	3.46934803376605	3.73022953501218
PALM3	3.27230827253144	1.87999921471886	2.39572025873434
SHISA7	-0.543881203022321	4.22816101990471	4.40384686522443
LDLRAD2	-0.547089245870477	-3.0747533144917	-3.07475331449171
C2orf66	-2.05707892369236	1.74667668991575	0.742713382993749
OVCH1	-0.854158410631298	3.26826209786056	2.72233559061207
ARHGAP11B	5.94307437835957	2.71169932364759	0.742713382993749
HS6ST1P1	1.82398679781748	3.05258610114011	2.66842611020273
PMS2CL	3.45049161377174	3.96234184156672	3.99012468690699
CYHR1	4.10168075593308	4.24151764898674	4.24123329504338
COL14A1	4.25244922229901	-1.90988539616618	-2.31809532209487
DNER	1.30701384571192	7.34530113927022	7.71278135225634
KLHL17	1.76252970795905	1.15892747739071	0.683186489992276
ANKRD19P	3.32788554437116	0.309005068696246	-0.183784287423066
ZSCAN23	3.63324018566771	4.3324023490067	3.80915750852653
RINL	1.43963418853743	-2.53707067608695	0.442662068113751
HNRNPA1P61	1.81637633641325	-0.296243772956664	-1.31458638626799
TPRG1	0.231010263006585	0.264664337485107	1.28438595499314
RP11-43F13.1	2.18076998179318	3.18579138528231	3.23026121874287
C1orf204	-2.57294957382394	-3.0747533144917	-0.624118275553553
MORN2	0.823658614204408	1.66292688085116	2.32690556668676
MEIS3P2	-0.111881128594561	-0.144577649501757	1.55078396414774
UBQLN2	5.22468749685469	5.9973045412735	6.33673784824909
RILPL1	1.98396797027189	2.60263686399117	3.03086545397585
ZNF490	2.09184630965488	2.65249994962914	2.4395598935387
ARL4C	4.02811209445797	5.11794670016016	6.37644605980728
RNF133	-0.45153533642629	-3.0747533144917	-3.07475331449171
RAB42	1.707880313496	-3.0747533144917	-2.78071042944395
WNT7B	-1.50089473778039	-3.0747533144917	-1.95699571843352
C11orf95	5.44656091801416	6.62377445349692	5.33458340245777
GPR89B	3.04440439898337	3.2136818775341	2.69418195951648
EYS	-2.12761939376187	6.27116147609616	4.5220071654707
C6orf132	5.75737050369473	-1.57315461291403	-1.17317970956208
MAPK12	3.40529078846265	3.46251171078599	4.12133877166982
NUTM2G	-0.884134337285967	-1.30469416136058	-1.8157541360221
COL4A5	4.9634086723265	-1.90548243350469	-0.969909553764711
AGRN	6.23195774474823	6.11930190515241	6.11748807013903
NHS	5.05832331836962	5.10409941827734	5.34413989696031
OTOG	0.608657252478541	-2.75693286748131	-3.07475331449171
TMPPE	2.76917796001446	2.74928915407967	2.94022254759171
ZNF626	5.25104566101115	4.44129705719847	4.06982619221088
SMTNL2	0.896745298253224	0.0944150366619381	0.929906698310712
ZC3H6	5.20301683627881	6.24552801560303	6.40820436379123
LINC00265	1.58610939874857	2.18205970034367	1.56850448940209
LAMTOR4	3.11765286619046	1.83246976869816	2.26960995126284
PRKAR1B	4.23019303021285	4.6944998843991	5.51659758985618
NUTM2B	-2.47309121331616	0.497148473195982	-0.792289411889571
HNRNPU-AS1	6.79416268694937	5.57520231632213	4.99248133748144
NCR3LG1	1.48885557602458	5.91303834551819	6.34460123664659
DCUN1D3	3.66383893719516	4.14717063046207	4.04545984742032
POTEE	1.85206919075086	1.92296463685329	1.90584767067701
ZNF793	4.93533239132626	6.20237995617964	5.95870767338974
TUBB4B	7.3010617602626	5.55568240714237	6.24629486904455
AGAP4	3.44221017389401	3.81926295474087	2.74903996194602
PP7080	2.67460254015954	1.96275931028918	2.07806700906456
COMMD6	3.40958933649294	4.05854998894536	4.13857400131329
HYKK	1.68770303644922	-0.701099439061405	-0.555281687559865
OR7A5	-3.0747533144917	0.384639661738692	-1.15149093251387
C15orf62	-1.50089473778039	-0.454325784620785	-1.82053060894427
ZNF383	3.06114403505556	3.99396030986456	3.88242645162039
HES4	-1.80964883214067	2.49857766556039	2.62576509998738
ZNF669	4.65563327356551	4.66051311655628	4.59527566755134
CENPP	4.06348987719546	2.67733928635921	2.83358919475674
PLSCR1	4.90745894476179	3.80823000877174	4.1176334193964
C3orf62	1.15058529298586	4.40808163352078	3.57139836871819
ENO4	-0.782781983222953	0.590129384501225	-0.689947426930054
ZNF559	4.23155694318401	4.44426510756753	3.63081716740487
SBK1	6.54819600129679	7.27439733807247	6.8019531423168
GTF2F2	5.65450414160524	4.88464822101089	4.64250329871919
FAM92A1	5.20524932961809	5.6308018191732	5.6649887444461
FOCAD	5.72754807583019	5.38693002037316	5.398089133538
PRR19	-0.444314830584213	0.563454628037074	0.16242787975874
ZP3	0.443292567590775	-0.965313985354951	-0.148450246284005
JAKMIP3	1.02663883161818	2.9498444282562	3.26496216044603
PPP3R2	-3.0747533144917	0.0131576551983029	-0.135480847714807
CHM	5.33615537873599	5.81803977212788	6.1261197155909
BLOC1S5	3.40626813862057	2.70993279497646	3.00328461608779
CERKL	-1.9344409545958	-0.355543452332543	-1.15149093251387
WASF4P	-0.587618408817075	-2.43436461165791	-2.06377773980979
SLC24A5	0.676306123045427	0.524859575537776	0.632247927527796
IER5L	1.06481177813232	4.54136812174372	5.46605810972781
H2AFX	6.75650889334972	2.65142558181522	3.37943371464219
INSC	-0.966881159043223	-2.53707067608695	-2.78071042944395
SERPINA5	-0.222372308814098	-3.0747533144917	-1.82053060894427
C19orf54	3.10766134226188	1.3432859691467	1.15204967448925
LCTL	1.14038786103095	-1.26637681623815	-2.22520911402826
COL25A1	3.34931538608749	0.769787521332032	1.87987709749251
FAM83G	4.77552626805708	-1.2356302141372	1.70255827075046
SRSF10	7.69611665716103	6.60096749449057	6.1516416352217
DUSP28	0.325180335027643	1.9871132316433	1.8608297453404
C15orf52	-0.711708735958874	-2.36050474580155	0.279205931433228
NBR1	6.53220913315258	6.62586536399002	6.99277336579803
RALGAPA2	5.90196219005224	6.30313864180388	5.24344237105685
NDOR1	3.26541326992778	1.66123246335517	1.67650078071219
FBLL1	-0.828443706952222	3.06728901545949	3.26201806362668
NKAIN2	-0.729009806575022	6.38500086891342	6.55424934143738
PAQR9	-0.0499105207419987	0.563406889935653	1.75488540421997
CFAP54	-1.14430773681855	2.43889120807153	2.52919881876659
NPIPP1	0.977308634264235	0.673365305419623	0.633396454348666
FAM72B	3.3963305621504	-1.57039081225824	-2.43350741505326
ASAH2	1.46819851577862	2.59116372370698	2.13644868979914
SUMO2	6.62948381851936	5.59439316633892	5.63861583238114
NANOS1	0.950791926876448	3.68894376549529	3.35541681216376
LDOC1L	4.85009351815821	6.19977808782871	6.37971866374033
DPYD	-0.596164597296141	3.50155842200954	2.85516719013656
S100A16	0.948068086296686	-3.0747533144917	-2.78071042944395
PTAR1	7.34525067917764	6.59493494290595	6.56258178084191
SAXO2	-1.03370231079443	1.54684345297906	1.18218816966078
RHCE	-2.83308884453631	0.236102752318082	0.901106916857077
C2orf80	-0.990360941809231	3.06578838160757	2.47722809927253
