SetType	SetName	Network	PopCount	IntCount	SetCount	OverlapCount	OverlapP	OverlapGenes
GTEx_all	Brain - Nucleus accumbens	InWeb	24083	1561	2408	187	0.00468923729813241	AAK1,ADARB2,AGAP1,AGAP3,AJAP1,AMPH,AP2B1,APC,APC2,APP,ARHGAP32,ARHGEF4,ASF1A,ATP1A3,BMPR1B,BTRC,C16orf13,CACNG2,CACYBP,CALM1,CALM2,CALM3,CAMK2A,CAMK2B,CAMKK2,CBX1,CDH10,CDH18,CDH8,CDH9,CDK19,CDK5,CDK5R1,COX6A1,CRB1,CTNNA2,CTNND2,DACT2,DCK,DCTN1,DCTN3,DLG1,DLG2,DLG4,DLGAP1,DLGAP2,DLGAP3,DNM1,DNM3,DYNC1I1,DYNLL1,DYNLL2,EPHB1,ERBB2IP,ERMN,FBXO45,FBXW11,FEZ1,FOXG1,FYN,GABARAPL2,GAP43,GRIA2,GRID2,GRIK2,GRIN1,GRIN2A,GRIN2B,GRM1,GRM5,GSK3A,HCN1,HCN2,HDAC11,HIPK2,HOMER1,HRAS,ITPKA,ITPKB,KAT2B,KCNQ2,KCNQ3,KCTD1,KIF3A,KIF3B,KIFAP3,KLC2,LRPAP1,MAGI2,MAP2,MAP2K1,MAPK1,MAPK10,MAPK11,MAPK3,MAPK9,MARK4,MAST1,MAST3,MBP,MED12L,MED29,MED9,NCOA1,NDFIP1,NF2,NLGN1,NLGN2,NRCAM,NRXN1,NRXN2,NSF,NTN3,PACSIN1,PALM2,PAX6,PDPK1,PEX10,PHYHIP,PI4KA,PIN1,PINK1,PLCB1,POLR2F,POLR2I,PPP2CA,PPP2R1A,PPP3CA,PRKACB,PRKAR1B,PRKCA,PRKCG,PRKCZ,PTN,PTPN11,PTPN5,PTPRO,PTPRZ1,RAB3A,RAB6B,RANBP3L,RAP2A,RAPGEF4,RGS7,RIMS1,RNF165,RNF220,SCN3A,SCN4B,SERINC1,SGTB,SH3GL2,SHANK1,SHANK2,SIK3,SIPA1L1,SMOX,SNCA,SOX1,SOX2,SOX9,SPEF1,SPTAN1,SPTBN4,SUMO3,SYNGR1,SYT1,TAOK3,TMEFF1,TNIK,TNK2,TP53BP2,TUBA1A,TUBB2A,TUBB3,TULP4,UCHL1,ULK1,WDR47,WNT1,YWHAB,YWHAE,YWHAG,YWHAH,YWHAZ,ZFR,ZFR2
GTEx_all	Brain - Putamen	COMBINED	24083	931	2408	144	6.58950211045695e-08	AAK1,ACOT7,ACTL6B,ADD2,AGAP1,AGAP3,ALDH7A1,ANKRD34B,AP3B2,APC,APC2,ARL8A,ASF1A,ATP1A3,ATP2B1,ATP6V0A1,ATP6V1D,ATP6V1E1,ATP6V1F,BCL2L2,BLOC1S2,BSCL2,BTBD10,CADM2,CALM2,CAMKV,CDH10,CDH4,CDH9,CKB,CLASP2,CLIP2,CNTN1,CORO2B,CPE,CRMP1,CTNNA2,CTNND2,CYFIP2,DPF1,DPYSL2,DPYSL4,DPYSL5,DYNC1I1,DYNC1LI2,DYNLL1,DYNLL2,EIF4E,ELAVL3,ELMO1,ERC2,FAM171A1,FMNL2,GABARAPL2,GABBR1,GAP43,GNAO1,GNAQ,GNB1,GPHN,HRAS,INA,IQSEC1,ISLR2,ITM2C,KCNQ2,KHDRBS2,KIF21A,KIF5C,KIRREL3,KLC1,LSAMP,LZTS1,MAP1A,MAP1LC3A,MAP2,MAP2K1,MAP6,MAPRE2,MATR3,MLF2,MOCS2,MRPL41,MYO5A,NECAP1,NEFM,NLGN1,NTRK2,ONECUT2,PAFAH1B3,PCLO,PDZD2,PHGDH,PLCB1,PNMA2,PPFIA2,PRKACB,PRKCG,PSD2,PSD3,RAB3C,RAB6A,RAB6B,RABL6,RAC1,RAPGEF4,RIMS2,RIMS4,RUFY3,RUNDC3A,SALL3,SAP18,SCN3A,SCRN1,SESN3,SHTN1,SLC25A22,SMARCD3,SNAP25,SNAP91,SOGA3,SPATA2,SPTAN1,SPTBN1,SRGAP3,STON2,SYT1,SYT11,TAC1,TANC2,TBCB,TERF2IP,TMEFF1,TMEM132A,TRIM2,TRIM46,TUBA1A,TUBB2A,TUBB4A,WDR47,YWHAE,YWHAG,ZFR,ZNF536
GTEx_all	Brain - Putamen	InWeb	24083	1561	2408	184	0.00943300090888146	AAK1,ADARB2,AGAP1,AGAP3,AJAP1,ANK3,APC,APC2,APP,ARHGEF4,ASF1A,ATP1A3,BAD,BAP1,BMPR1B,BTRC,C16orf13,CACNG2,CACYBP,CALM1,CALM2,CALM3,CAMK2A,CAMK2B,CAMKK2,CBX1,CDH10,CDH8,CDH9,CDK19,CDK5,CDK5R1,COX6A1,CRB1,CTNNA2,CTNNA3,CTNND2,DACT2,DCK,DCTN1,DCTN6,DLG1,DLG2,DLG4,DLGAP1,DLGAP2,DLGAP3,DNM1,DNM3,DYNC1I1,DYNC1LI2,DYNLL1,DYNLL2,EPHB1,ERBB2IP,ERMN,FBXO45,FBXW11,FEZ1,FGFR2,FOXG1,FYN,GABARAPL2,GAP43,GRIA2,GRID2,GRIK2,GRIN1,GRIN2A,GRIN2B,GRM1,GRM5,GSK3A,HCN2,HDAC11,HIPK2,HRAS,ITPKA,ITPKB,KAT2B,KCNQ2,KCNQ3,KCTD1,KIF3A,KIF3B,KIFAP3,KLC2,LRPAP1,MAGI2,MAP2,MAP2K1,MAPK1,MAPK10,MAPK11,MAPK3,MAPK9,MARK4,MAST3,MBP,MED29,MED9,NDFIP1,NF2,NFASC,NLGN1,NLGN2,NLK,NOS1,NRCAM,NRXN1,NRXN2,NSF,NTN3,PACSIN1,PALM2,PAX6,PDPK1,PEX10,PHYHIP,PIN1,PINK1,PLCB1,POLR2F,POLR2I,PPP2CA,PPP2R1A,PPP3CA,PRKACB,PRKAR1B,PRKCA,PRKCG,PRKCZ,PSMC3,PTN,PTPN11,PTPN5,PTPRZ1,RAB3A,RAB4B,RAB6B,RAC1,RANBP3L,RAP2A,RAPGEF4,RBX1,RFPL2,RGS7,RIMS1,RNF165,RNF220,SCN3A,SCN4B,SERINC1,SGTB,SH3GL2,SHANK1,SIK3,SIPA1L1,SMOX,SNCA,SOX1,SOX2,SOX9,SPEF1,SPTAN1,SPTBN1,SPTBN4,SYNGR1,SYT1,TAOK3,TMEFF1,TNIK,TNK2,TP53BP2,TUBA1A,TUBB2A,TUBB3,TULP4,UCHL1,WDR47,WNT1,YWHAE,YWHAG,ZFR
GTEx_all	Brain - Spinal cord	COMBINED	24083	931	2408	148	7.16804806134972e-09	AAK1,ACOT7,ACTL6B,ADD2,AGAP1,AGAP3,ALDH7A1,AP2B1,AP3B2,APC,APC2,ARHGEF2,ARL8A,ASF1A,ATP1B1,ATP6V0A1,ATP6V1D,ATP6V1E1,BCL2L2,BLOC1S1,BLOC1S2,BORCS5,C1GALT1,CADM2,CALM2,CAMKV,CDH10,CEP170,CHMP2B,CHMP5,CLASP2,CLIP2,CNTN1,CORO2B,CPEB2,CTNNA2,CTNND2,DOCK10,DPF1,DPY30,DPYSL2,DPYSL4,DPYSL5,DYNC1I1,DYNC1I2,DYNC1LI2,DYNLL1,DYNLL2,EIF4E,ELAVL3,ELAVL4,ELMO1,EPB41L3,ERC2,FAM171A1,FAM177A1,FMNL2,FNTA,GABARAPL2,GAP43,GNAI1,GNAO1,GNAQ,HIP1,HIP1R,HRAS,HSD17B12,HSP90AA1,INA,KCNQ2,KIDINS220,KIF21A,KIF2A,KIF5C,KIRREL3,KLC1,LRRC8D,LSAMP,MAP1A,MAP1B,MAP1LC3A,MAP1LC3B,MAP2,MAP4,MAP6,MAP7D1,MAPRE2,MATR3,MOCS2,MYO5A,NAP1L1,NEFM,PAFAH1B2,PARP1,PCLO,PHGDH,PNMA2,PPFIA2,PRDX1,PRKACB,PRKCG,PSD2,PSD3,PTGES3,RAB39A,RAB3C,RAB5B,RAB6A,RAB6B,RAC1,RTP1,RUFY3,RUNDC3A,SALL3,SAP18,SCAPER,SCN3A,SCRN1,SHTN1,SKP1,SLC25A13,SNAP25,SNAP91,SOGA3,SOS2,SPATA2,SRGAP3,SRPK2,SYT1,SYT11,TBCB,TERF2IP,TMEFF1,TMEM132A,TRIM2,TRIM46,TUBA1A,TUBB2A,TUBB4A,UNC5C,VAPA,VASH1,WDR47,YWHAE,YWHAQ,ZFR,ZNF326,ZNF536
GTEx_all	Brain - Spinal cord	InWeb	24083	1561	2408	186	0.0059548998577006	AAK1,ADARB2,AGAP1,AGAP3,AJAP1,AMPH,ANK3,ANP32A,ANP32B,AP2B1,APC,APC2,APP,ARHGEF4,ASF1A,BMI1,CACNG2,CACYBP,CALM1,CALM2,CBX1,CCNE2,CDH10,CDH8,CDK19,CDK5,CDK5R1,CHD1L,COX6A1,CRB1,CRBN,CTNNA2,CTNNA3,CTNND2,DAZAP2,DCK,DCTN1,DCTN4,DCTN6,DDR1,DLG1,DLG2,DLG4,DLGAP1,DLGAP3,DNM1,DNM3,DRGX,DYNC1I1,DYNC1I2,DYNC1LI2,DYNLL1,DYNLL2,ERBB2IP,ERMN,EXOC5,FANCL,FBXO45,FBXW11,FEZ1,FGF20,FGFR2,FHIT,FNTA,FNTB,FOXB1,FRYL,FYN,GABARAPL2,GAP43,GNA13,GNAI1,GRIA2,GRID2,GRIK2,GRIN1,GRIN2B,GRM1,GRM5,HAVCR2,HCN2,HDAC11,HIPK2,HOMER3,HOXB7,HRAS,HSP90AA1,HSPA2,ITPKB,KAT2B,KAZN,KCNQ2,KCNQ3,KIF13B,KIF3A,KIF3B,KIFAP3,LGR5,LIN54,LRP2,MAGI2,MAP1LC3B,MAP2,MAPK10,MAPK8IP1,MAPK9,MAST1,MBP,MCM7,MED29,MPP5,NDRG1,NFASC,NLK,NRXN2,NSF,PACSIN1,PALM2,PARP1,PAX6,PEX10,PINK1,POLR2F,POLR2G,POLR2I,PPP2CA,PRDX1,PRKACB,PRKAR1B,PRKCG,PRKCZ,PRMT2,PSEN1,PTK2,PTN,PTPN11,PTPN5,PTPRZ1,RAB3A,RAB4B,RAB6B,RAC1,RALA,RALGDS,RAP2A,RBX1,RCAN1,RGS7,RNF130,RNF220,RPS6KA2,SALL1,SCN3A,SERINC1,SGTB,SH3GL2,SHANK1,SIK3,SKP1,SMOX,SNCA,SORT1,SOX1,SOX2,SPAG9,SPTBN4,STK39,SYT1,TESK2,TMEFF1,TNKS,TUBA1A,TUBA1B,TUBB2A,TUBB3,TULP4,UBB,UBE2L3,UCHL1,ULK2,WDR47,YWHAE,YWHAQ,ZFR,ZMYND11,ZNF326
GTEx_all	Brain - Substantia nigra	COMBINED	24083	931	2408	163	5.48524322076133e-13	AAK1,ACOT7,ACTL6B,ADD2,AGAP1,AGAP3,ALDH7A1,ANKRD34B,AP2B1,AP3B2,APC,APC2,ARL8A,ASF1A,ATP1A3,ATP1B1,ATP6V0A1,ATP6V1A,ATP6V1B2,ATP6V1D,ATP6V1E1,ATP6V1F,BCAS2,BCL2L2,BLOC1S1,BLOC1S2,BORCS5,BORCS8,BSCL2,CADM2,CALM2,CAMKV,CDH10,CDH9,CLASP2,CLIP2,CMAS,CNTN1,CORO2B,CPE,CRMP1,CTNNA2,CTNND2,CYFIP2,DOCK10,DPF1,DPY30,DPYSL2,DPYSL4,DPYSL5,DYNC1I1,DYNC1I2,DYNC1LI2,DYNLL1,DYNLL2,EIF4E,ELAVL2,ELAVL3,ELAVL4,ELMO1,EPB41L3,EPHA5,ERC2,FAM171A1,FAM177A1,FMNL2,FNTA,GABARAPL2,GABBR1,GAP43,GNAI1,GNAO1,GNAQ,GNB1,HIP1R,HMBOX1,HRAS,HSP90AA1,INA,ITM2C,KCNQ2,KIDINS220,KIF21A,KIF21B,KIF5C,KIRREL3,KLC1,LRRC8D,LSAMP,MAP1A,MAP1B,MAP1LC3A,MAP1LC3B,MAP2,MAP4,MAP6,MAPRE2,MATR3,MOCS2,MSANTD4,MSI2,MYO5A,NECAP1,NEFM,NLGN1,NTRK2,PAFAH1B2,PAFAH1B3,PCLO,PHGDH,PNMA2,PPFIA2,PRDX1,PRKACB,PRKCG,PSD2,PSD3,RAB3C,RAB6A,RAB6B,RAC1,RAPGEF4,RIMS4,RUFY3,RUNDC3A,SALL3,SAP18,SCAPER,SCN3A,SCRN1,SHTN1,SKP1,SLC25A22,SNAP25,SNAP91,SOGA3,SPATA2,SPTAN1,SRGAP3,SRP14,SRPK2,STAU2,STON2,SYT1,SYT11,TBCB,TERF2IP,TMEFF1,TMEM132A,TRIM2,TRIM46,TUBA1A,TUBB2A,TUBB4A,VASH1,WDR47,YWHAE,YWHAG,YWHAH,YWHAQ,ZFR,ZNF326,ZNF536
GTEx_all	Brain - Substantia nigra	InWeb	24083	1561	2408	200	0.000122253607522923	AAK1,ADARB2,AGAP1,AGAP3,AJAP1,AMPH,ANK3,AP2B1,APC,APC2,APP,ARHGEF4,ASF1A,ATP1A3,BAD,BTRC,CACNG2,CACYBP,CALM1,CALM2,CALM3,CAMK2A,CAMK2B,CBX1,CCNE2,CDH10,CDH8,CDH9,CDK19,CDK5,CDK5R1,CHRNA4,COX6A1,CRB1,CRBN,CTNNA2,CTNNA3,CTNND2,DCK,DCTN1,DCTN4,DCTN6,DDR1,DLG1,DLG2,DLG4,DLGAP1,DLGAP3,DNM1,DNM3,DYNC1I1,DYNC1I2,DYNC1LI2,DYNLL1,DYNLL2,ERBB2IP,ERMN,FBXO45,FBXW11,FEZ1,FGF20,FGFR2,FHIT,FNTA,FNTB,FOXB1,FYN,GABARAPL2,GAP43,GNAI1,GRIA2,GRIK2,GRIN1,GRIN2B,GRIN2D,GRM1,GRM5,HCN2,HDAC11,HIPK2,HRAS,HSP90AA1,HSPA2,ITPKB,KAT2B,KAZN,KCNQ2,KCNQ3,KIF13B,KIF3A,KIF3B,KIFAP3,LIMK1,MAGI2,MAP1LC3B,MAP2,MAPK10,MAPK3,MAPK8IP1,MAPK9,MAST1,MAST3,MBP,MCM7,MED29,MPP5,NDFIP1,NF2,NFASC,NLGN1,NLK,NRCAM,NRXN2,NSF,NTN3,PACSIN1,PALM2,PAX6,PEX10,PHYHIP,PIN1,PINK1,POLR2F,POLR2I,POLR2K,PPP2CA,PRDX1,PRKACB,PRKAR1B,PRKCA,PRKCG,PRKCZ,PRMT2,PSEN1,PTK2,PTN,PTPN11,PTPN5,PTPRZ1,RAB3A,RAB4B,RAB6B,RAC1,RALGDS,RANBP3L,RANGAP1,RAP2A,RAPGEF4,RBX1,RCAN1,RCHY1,RET,RGS6,RGS7,RIMS1,RNF130,RNF14,RNF220,SALL1,SCN3A,SERINC1,SGTB,SH3GL2,SHANK1,SIK3,SKP1,SMOX,SNCA,SOX1,SOX2,SPAG9,SPTAN1,SPTBN4,STK39,SUMO3,SYNGR1,SYT1,TAOK3,TBKBP1,TMEFF1,TNK2,TNKS,TP53BP2,TUBA1A,TUBA1B,TUBB2A,TUBB3,TULP4,UBB,UBE2L3,UCHL1,ULK2,WDR47,YKT6,YWHAE,YWHAG,YWHAH,YWHAQ,ZFR,ZNF326
GTEx_all	Breast - Mammary tissue	COMBINED	24083	931	2408	135	5.91233746385693e-06	ACSL1,ACTL6A,ADAM12,AGTR1,AKAP12,AKAP8,ATP6V1B1,B2M,BCLAF1,CAT,CBX3,CDC26,CDC27,CDH3,CELSR1,CHD1,CPD,CRNKL1,CSNK1E,CYTH3,DHX15,EBF1,EEF1A1,EHD2,EIF3D,EIF3E,EIF3G,EIF3H,EIF4A1,ELF2,GNAI1,H2AFJ,H3F3B,HNRNPA1,HNRNPD,HNRNPF,HNRNPH1,IFI16,ILF2,KCTD12,KHDRBS1,LAMA2,MBTD1,MCCC1,MCCC2,MCEE,MED17,MED4,MGST3,MYO1B,NEK10,NRP1,NUP153,PABPC1,PAK2,PCBP2,PCCA,PCDH12,PIK3C2A,PLXNA4,PML,POM121,PRRC2C,PTBP1,PTPN14,PTPRS,PUM1,PWP1,RAB5C,RBM5,RBMS1,RHOJ,RPL10A,RPL12,RPL13,RPL13A,RPL14,RPL15,RPL18,RPL18A,RPL19,RPL24,RPL26,RPL27,RPL28,RPL3,RPL30,RPL34,RPL35A,RPL36,RPL4,RPL5,RPL6,RPL7,RPL7A,RPL8,RPLP0,RPLP2,RPS12,RPS14,RPS15,RPS16,RPS18,RPS2,RPS27,RPS3A,RPS8,RPS9,SERBP1,SETDB1,SF3A1,SF3B1,SF3B3,SFPQ,SH3GLB1,SLC25A1,SMARCD1,SNX9,SRSF10,SRSF3,SRSF6,SRSF7,STOM,TBC1D2B,TP53I11,TRA2B,UBA52,UNK,VIM,VWF,WDR43,WDR61,XRN2,YTHDC1,YTHDF2
GTEx_all	Breast - Mammary tissue	InWeb	24083	1561	2408	259	4.80196050980071e-17	ACACB,ACOX3,ACTL6A,ACVR1,AFF3,AHCTF1,AHR,AKAP12,AKAP9,ARHGEF7,ARID4B,ARID5B,ARNT,AZI2,BET1,BICC1,BNIP2,BOC,BTF3,C17orf49,CARD8,CAV1,CBX3,CCAR1,CCDC8,CCNH,CCNL2,CD59,CDC27,CDC42,CDH3,CDH5,CDK2,CEBPA,CENPC,CHD9,CLASRP,CLK1,CNOT6L,COG3,CREB1,CRK,CSNK1E,CSNK1G3,CTNND1,CWC22,DCHS1,DDX21,DDX39B,DDX50,DICER1,DLG5,DUSP4,ECSCR,EEF1A1,EEF1G,EGFR,EIF4B,EIF4EBP1,EIF4EBP2,EIF4EBP3,EPAS1,EPHB4,ESR1,ETS1,EXOC2,FABP4,FAM89A,FASN,FBL,FGD4,FGFR1,FLNB,FLT1,FOXO1,FOXO3,GEMIN5,GFPT1,GFRA1,GLTSCR2,GNAI1,GNB2L1,GOLGB1,GORASP1,GTF2B,HDAC7,HIC1,HNRNPA1,HOXB2,HOXB7,IFRD1,IGF1,IKBKB,IRF3,JADE1,JAK1,JUN,KDELR1,KDR,KIT,L3MBTL3,LAMB1,LAMC1,LATS1,LHX6,LIMA1,LIMS1,LMNA,LRP1,LRP5,LRP6,MAGI1,MAP3K1,MAP3K11,MCCC1,MCCC2,MDM4,MED17,MED30,MED4,MET,MPZL1,MYB,MYBBP1A,MYC,MYL12B,MYO1B,MYO1C,MYOF,NCK1,NCOA2,NFATC2,NOS3,NR1H3,NR5A2,NRG1,NUCB1,NUP153,NUP54,PAX3,PC,PCCA,PCGF1,PDGFRB,PFAS,PIK3CA,PIK3R1,PKN2,PKN3,PLEKHG4,PML,POLR2E,POLR2L,POU5F1B,PPARG,PPIG,PPP2R2A,PRKAA1,PRKAR2B,PRKD2,PRPF4B,PTBP1,PTPN12,PTPN14,PTPRB,PTPRF,PTPRG,PTPRK,PTPRM,PUS7,PXN,RASA1,RASA3,RASAL2,RBL2,RBM28,RBM39,RBPJ,RCAN1,RELA,RLF,RNF2,RPL10A,RPL12,RPL13,RPL13A,RPL14,RPL21,RPL23,RPL27,RPL27A,RPL31,RPL38,RPL41,RPL7,RPLP0,RPLP2,RPS13,RPS15A,RPS2,RPS20,RPS25,RPS27,RPS27A,RPS3,RPS6,RPS6KB1,RPS9,RREB1,RSL1D1,RYK,SDCBP,SDPR,SEPSECS,SERBP1,SETDB1,SF3B1,SHC1,SIAH1,SLC9A3R2,SMAD2,SMARCD1,SNTB2,SNW1,SOX13,SOX17,SOX4,SP1,SPICE1,SRRM1,SRSF4,SRSF5,SSB,STAT3,STOM,STX5,TANK,TCF4,TCF7L1,TCF7L2,TEAD2,TFAP2A,TGFBR2,TGIF1,TNFRSF14,TNK1,TP53,UBA52,UHRF2,UNK,UTRN,VIM,WEE1,WTAP,WWP1,YES1,ZFP36,ZNF644,ZSCAN12
GTEx_all	Cells - EBV-transformed lymphocytes	COMBINED	24083	931	2408	204	5.47551807923883e-28	ACTB,ACTG1,ACTL6A,ADAR,AGO2,ANAPC1,AP3M1,ARF6,ARID1A,ARPC2,ATF7IP,B2M,BORCS5,BUB3,CAPRIN1,CAPZA1,CBX3,CCNC,CCT5,CCT7,CDC23,CDC27,CERKL,CHMP5,CMTR1,CNOT1,CNOT7,CSNK2A1,CTR9,CYLD,DCAF7,DDX6,DHX15,DHX9,DOCK10,DPM1,DUT,EEF1A1,EIF3D,EIF3E,EIF3H,EIF3I,EIF3M,EIF4A3,ELAVL1,ENO1,EPRS,ERH,FSCN1,GLCCI1,GNAI3,HDAC2,HLA-C,HNRNPA2B1,HNRNPAB,HNRNPC,HNRNPD,HNRNPF,HNRNPK,HNRNPL,HNRNPR,HNRNPU,HNRNPUL1,IARS,IFI16,IGF2BP3,IKZF2,ILF2,INCENP,INTS6,IRF2,ITSN2,JAK3,KARS,KHDRBS1,KIF11,KIF2A,LACTB,LDHA,LEO1,LRPPRC,LSM12,MASTL,MCCC2,MED1,MED28,MGAT2,MRPL11,MTDH,NAP1L1,NCBP1,NCBP2,NCL,NEIL3,NOP58,NPM1,NSUN2,NUP153,PABPC1,PAICS,PAK2,PARP1,PCBP1,PFN1,PGAM5,PHB,PHB2,PLK1,POM121,PPIA,PPIH,PPP1CA,PRRC2C,PSPC1,PTBP3,PTDSS1,PTGES3,PTPN1,PWP1,RBBP4,RBM12B,RBM15,RFC1,RFTN1,RNASET2,RPA1,RPA3,RPL10A,RPL12,RPL13A,RPL14,RPL15,RPL18,RPL18A,RPL19,RPL24,RPL26,RPL27,RPL28,RPL3,RPL30,RPL34,RPL35A,RPL36,RPL36AL,RPL4,RPL5,RPL6,RPL7,RPL7A,RPL8,RPLP0,RPLP2,RPS12,RPS14,RPS16,RPS18,RPS2,RPS3A,RPS8,RPSA,RTCA,SCLT1,SEC24C,SERBP1,SF3B3,SLAMF6,SMARCB1,SMARCC1,SORL1,SRSF1,SRSF10,SRSF9,SSBP1,STRBP,SYNCRIP,TBC1D10C,TCP1,TEX10,TFAM,TFB2M,TLK1,TMPO,TRA2B,TRAF3,TRAP1,TRIM21,TUBB,U2SURP,UBA52,UBAP2L,UCK2,UMPS,USP10,USP7,VPS25,WDR43,XRCC5,XRCC6,YBX1,ZC3HAV1,ZNF207,ZNF292,ZNF318
GTEx_all	Cells - EBV-transformed lymphocytes	InWeb	24083	1561	2408	296	8.2212214698857e-29	ABCE1,ACTB,ACTL6A,ADK,AIM2,ANAPC1,ANP32A,ANP32B,APPL1,ARID1A,ASCC3,ASF1B,AURKA,AURKB,BARD1,BCCIP,BIRC5,BRCA1,BRIX1,BTF3,C17orf49,C1QBP,CAD,CAND1,CARM1,CASP3,CBL,CBX3,CBX5,CCNA2,CCNC,CCND2,CCNE1,CCNK,CCT2,CCT3,CCT4,CCT5,CCT6A,CD82,CDC23,CDC25C,CDC27,CDC42,CDK2,CDK6,CDK7,CENPC,CEP128,CHAF1A,CHAF1B,COPB1,CREB1,CSE1L,CSK,CSNK2A1,DCAF13,DCAF7,DCTN5,DCTPP1,DDB2,DDX21,DDX50,DGUOK,DHX9,DNAAF2,DOK1,DOT1L,DUSP10,DUSP4,E2F1,E2F5,EED,EEF1A1,EEF1G,EIF4B,ELAVL1,ENO1,ETS1,EXOC5,EXOSC2,EZH2,FAM117A,FANCA,FANCG,FANCL,FANCM,FAS,FBL,FOXM1,FSCN1,G3BP1,GEMIN5,GEN1,GFI1,GLCCI1,GLE1,GMPS,GNA13,GNB2L1,GRB2,GTF2B,GTF2E2,GTF3C2,HDAC1,HDAC3,HELZ2,HERC5,HINT1,HIST1H1C,HMGB2,HNRNPA2B1,HNRNPK,HNRNPU,HSPD1,HTT,IL24,IRF4,IRF7,ISG15,ITSN2,KDM4B,KNTC1,KPNA2,KPNB1,LBR,LEO1,LGALS9,LIN54,LIN9,LYN,MAP2K6,MAP4K2,MAPK6,MAPRE1,MCCC2,MCM2,MCM5,MCM7,MDM2,MED1,MED18,MED28,MED30,MED6,MELK,MIS12,MRPS30,MSH6,MTHFD2,MTIF2,MYB,NCBP1,NCF1,NCL,NCOA3,NEK2,NFKB1,NIPSNAP1,NME1,NOL8,NOLC1,NOP58,NPM1,NRAS,NUFIP1,NUP153,NUP62,OLA1,PARP1,PBK,PFAS,PHB,PHB2,PIK3CD,PKM,PLK1,PLK4,POLR2B,POLR2D,POLR2G,PPIG,PPP1CA,PPP1CC,PPP2R2A,PRKCD,PRKDC,PRMT1,PRMT5,PSMA4,PSME3,PTBP3,PTK2B,PTMA,PTPN1,PTPN6,PTPRC,PUS7,RAB8B,RAD51,RARS,RASAL3,RB1,RBBP4,RBBP5,RBL1,RCC2,RELB,RFC3,RIPK2,RPL10A,RPL12,RPL13A,RPL14,RPL22L1,RPL23,RPL27,RPL27A,RPL31,RPL38,RPL41,RPL7,RPLP0,RPLP2,RPS13,RPS15A,RPS2,RPS20,RPS25,RPS27A,RPS3,RPS6,RPS6KA1,RPSA,RQCD1,RSL1D1,RUNX3,RUVBL1,SERBP1,SET,SMARCA5,SMARCB1,SMARCC1,SMC4,SND1,SNRPD1,SPN,SRP72,SRSF1,STIL,STK4,SUMO2,SUZ12,SYK,SYNCRIP,TANK,TAOK3,TBK1,TCERG1,TCF3,TCF7,TCOF1,TEC,TEX10,TFDP1,TLK1,TMPO,TNFRSF14,TOP2A,TP53,TRAF3,TRAF4,TROAP,TRPM7,TSR1,TUBB,TXN,TXNDC5,TYK2,U2SURP,UBA52,UBR5,UMPS,UNC119,USP10,USP37,USP7,VHL,WHSC1,XPO1,XRCC5,XRCC6,YBX1,ZCCHC10,ZNF317,ZSCAN12
GTEx_all	Cells - Transformed fibroblasts	COMBINED	24083	931	2408	188	1.63585814353168e-21	ACTG1,ACTL6A,ADAM12,ANAPC1,AP2M1,AP2S1,AP3B1,ARF4,ARF6,ARPC2,ATAD3A,ATP2B1,BASP1,BUB3,C1GALT1,CAPRIN1,CAPZA1,CBX3,CCT5,CCT7,CDC27,CDC73,CDH11,CEP170,CFL1,CKAP4,CKAP5,CLINT1,CLTA,CLTC,CNOT7,COL1A1,COPA,COPB2,CPD,CRNKL1,CSNK2A1,CTR9,CYTH3,DBN1,DCAF10,DDX6,DHX15,DLST,DPM1,DYNC1H1,EEF1A1,EEF2,EHD2,EIF3A,EIF3B,EIF3C,EIF3D,EIF3E,EIF3F,EIF3I,EIF3M,EIF4A1,EIF4A3,EIF4G1,ENO1,EPRS,FAM98A,FAT4,FSCN1,FTH1,GANAB,GNAI3,GRWD1,HDAC2,HEXIM1,HNRNPA0,HNRNPC,HNRNPF,HNRNPK,HS6ST1,HSPA5,IARS,IFI16,IGF2BP1,IGF2BP2,IGF2BP3,ITGB1,KARS,KIF11,LACTB,LAMA2,LARP1,LDHA,LEO1,LSM12,MAN1B1,MAP3K7,MASTL,MED1,MED20,MED8,MGAT2,MPG,MRPL11,MSANTD4,MTDH,MYO1B,NAV1,NAV3,NCBP1,NCBP2,NCL,NEIL3,NPM1,NRP1,NUFIP2,P4HA2,PABPC1,PAICS,PAK2,PCDHGB4,PF4V1,PGM3,PHB,PHGDH,PLK1,PPIA,PRRC2C,PTPN14,PWP1,RAB1A,RAB3GAP1,RALBP1,RBMS1,RPL12,RPL13A,RPL18A,RPL26,RPL27,RPL28,RPL36,RPL4,RPL6,RPL7A,RPL8,RPLP0,RPS12,RPS14,RPS18,RPS2,RPSA,RRBP1,RTCA,SACS,SEC13,SEC23A,SEC31A,SERBP1,SERPINE2,SF3B3,SMARCE1,SRSF9,SSBP1,STRAP,SYNCRIP,TANC2,TBC1D2B,TEX10,TFB2M,TFG,THRAP3,TRIP12,TUBB,TXNRD1,UBA52,UBAP2L,UCK2,UMPS,VIM,VPS18,VPS25,VTA1,WDR43,XRCC5,XRN2,YBX1,YLPM1,YTHDF2,ZC3HAV1,ZMYND8,ZNF281,ZW10
